Order Date,Order ID,Ship Mode,Customer ID,Segment,City,State,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,ProfitorLoss,Prof Percentage,IsDiscounted
23-04-2020,CA-2017-136651,Second Class,JF-15355,Consumer,Pasadena,California,West,FUR-FU-10002445,Furniture,Furnishings,66.36,7,0,26.544,Profit,40,FALSE
23-04-2020,CA-2017-136651,Second Class,JF-15355,Consumer,Pasadena,California,West,OFF-BI-10003638,Office Supplies,Binders,92.88,6,0.2,30.186,Profit,32.5,TRUE
23-04-2020,CA-2017-136651,Second Class,JF-15355,Consumer,Pasadena,California,West,FUR-FU-10004864,Furniture,Furnishings,24.14,2,0,7.9662,Profit,33,FALSE
23-04-2020,US-2017-132031,Standard Class,PN-18775,Home Office,Clarksville,Tennessee,South,FUR-BO-10001972,Furniture,Bookcases,387.136,4,0.2,-14.5176,Loss,-3.75,TRUE
23-04-2020,US-2017-132031,Standard Class,PN-18775,Home Office,Clarksville,Tennessee,South,TEC-AC-10002473,Technology,Accessories,45.408,2,0.2,11.9196,Profit,26.25,TRUE
23-04-2020,US-2017-132031,Standard Class,PN-18775,Home Office,Clarksville,Tennessee,South,FUR-FU-10000193,Furniture,Furnishings,77.952,3,0.2,-11.6928,Loss,-15,TRUE
23-04-2020,US-2017-132031,Standard Class,PN-18775,Home Office,Clarksville,Tennessee,South,OFF-LA-10000081,Office Supplies,Labels,3,1,0.2,1.05,Profit,35,TRUE
23-04-2020,CA-2017-101700,First Class,SO-20335,Consumer,Greeley,Colorado,West,OFF-EN-10003134,Office Supplies,Envelopes,18.688,2,0.2,7.008,Profit,37.5,TRUE
23-04-2020,CA-2017-101700,First Class,SO-20335,Consumer,Greeley,Colorado,West,FUR-FU-10001025,Furniture,Furnishings,11.664,3,0.2,3.3534,Profit,28.75,TRUE
24-04-2020,CA-2017-149489,First Class,DK-12835,Corporate,Philadelphia,Pennsylvania,East,OFF-AP-10002495,Office Supplies,Appliances,99.28,2,0.2,12.41,Profit,12.5,TRUE
24-04-2020,CA-2017-149489,First Class,DK-12835,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10002813,Office Supplies,Binders,1.188,2,0.7,-0.99,Loss,-83.33333333,TRUE
24-04-2020,CA-2017-149489,First Class,DK-12835,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10002414,Office Supplies,Binders,7.518,2,0.7,-5.7638,Loss,-76.66666667,TRUE
24-04-2020,CA-2017-168102,Standard Class,CP-12340,Corporate,Jacksonville,Florida,South,OFF-ST-10001370,Office Supplies,Storage,113.568,2,0.2,-21.294,Loss,-18.75,TRUE
24-04-2020,CA-2017-166933,Standard Class,MG-17890,Home Office,Santa Barbara,California,West,OFF-FA-10002676,Office Supplies,Fasteners,1.81,1,0,0.6516,Profit,36,FALSE
24-04-2020,CA-2017-116953,First Class,SV-20935,Consumer,Mesa,Arizona,West,TEC-PH-10004614,Technology,Phones,552,10,0.2,34.5,Profit,6.25,TRUE
24-04-2020,US-2017-128832,First Class,LS-16945,Corporate,Providence,Rhode Island,East,TEC-AC-10004855,Technology,Accessories,69.98,2,0,4.8986,Profit,7,FALSE
24-04-2020,CA-2017-125269,Standard Class,AF-10870,Consumer,Chicago,Illinois,Central,OFF-ST-10004123,Office Supplies,Storage,72.784,1,0.2,-18.196,Loss,-25,TRUE
25-04-2020,CA-2017-151071,Second Class,MB-18085,Consumer,Los Angeles,California,West,OFF-BI-10002103,Office Supplies,Binders,13.904,2,0.2,4.5188,Profit,32.5,TRUE
25-04-2020,CA-2017-132213,First Class,PN-18775,Home Office,Nashville,Tennessee,South,OFF-AR-10004078,Office Supplies,Art,42.048,9,0.2,5.256,Profit,12.5,TRUE
25-04-2020,CA-2017-132213,First Class,PN-18775,Home Office,Nashville,Tennessee,South,OFF-AR-10001958,Office Supplies,Art,67.92,5,0.2,6.792,Profit,10,TRUE
25-04-2020,CA-2017-129707,Standard Class,LH-16750,Consumer,Chandler,Arizona,West,OFF-AR-10000246,Office Supplies,Art,8.896,4,0.2,0.6672,Profit,7.5,TRUE
25-04-2020,CA-2017-120222,Standard Class,LL-16840,Consumer,Los Angeles,California,West,OFF-PA-10004675,Office Supplies,Paper,19.05,3,0,8.763,Profit,46,FALSE
25-04-2020,CA-2017-120222,Standard Class,LL-16840,Consumer,Los Angeles,California,West,OFF-BI-10000666,Office Supplies,Binders,73.344,3,0.2,27.504,Profit,37.5,TRUE
25-04-2020,CA-2017-125381,Second Class,SG-20605,Consumer,San Francisco,California,West,TEC-AC-10000158,Technology,Accessories,107.97,3,0,22.6737,Profit,21,FALSE
25-04-2020,CA-2017-159226,Second Class,RL-19615,Consumer,Los Angeles,California,West,FUR-BO-10004709,Furniture,Bookcases,344.981,7,0.15,28.4102,Profit,8.235294118,TRUE
26-04-2020,CA-2017-160045,First Class,LB-16735,Consumer,Fort Worth,Texas,Central,FUR-FU-10000010,Furniture,Furnishings,1.988,1,0.6,-1.4413,Loss,-72.5,TRUE
26-04-2020,CA-2017-143665,Standard Class,PO-19180,Home Office,Seattle,Washington,West,OFF-PA-10003673,Office Supplies,Paper,20.34,3,0,9.3564,Profit,46,FALSE
26-04-2020,CA-2017-143665,Standard Class,PO-19180,Home Office,Seattle,Washington,West,OFF-LA-10002034,Office Supplies,Labels,39.28,8,0,19.2472,Profit,49,FALSE
27-04-2020,CA-2017-135692,Standard Class,CV-12805,Corporate,Fort Worth,Texas,Central,OFF-LA-10001158,Office Supplies,Labels,33.12,4,0.2,11.592,Profit,35,TRUE
27-04-2020,CA-2017-135692,Standard Class,CV-12805,Corporate,Fort Worth,Texas,Central,FUR-BO-10002268,Furniture,Bookcases,220.2656,4,0.32,-42.1096,Loss,-19.11764706,TRUE
27-04-2020,CA-2017-168228,First Class,AP-10915,Consumer,Los Angeles,California,West,OFF-AR-10003373,Office Supplies,Art,123.92,4,0,33.4584,Profit,27,FALSE
27-04-2020,CA-2017-168228,First Class,AP-10915,Consumer,Los Angeles,California,West,OFF-AR-10000390,Office Supplies,Art,12.39,3,0,5.6994,Profit,46,FALSE
27-04-2020,CA-2017-168228,First Class,AP-10915,Consumer,Los Angeles,California,West,OFF-AR-10001725,Office Supplies,Art,47.3,2,0,12.298,Profit,26,FALSE
27-04-2020,CA-2017-151281,Standard Class,HM-14980,Consumer,Seattle,Washington,West,FUR-FU-10000397,Furniture,Furnishings,139.58,7,0,39.0824,Profit,28,FALSE
28-04-2020,CA-2017-160962,Standard Class,MC-17605,Corporate,Philadelphia,Pennsylvania,East,OFF-ST-10001325,Office Supplies,Storage,8.384,1,0.2,0.7336,Profit,8.75,TRUE
28-04-2020,CA-2017-160962,Standard Class,MC-17605,Corporate,Philadelphia,Pennsylvania,East,OFF-AR-10003056,Office Supplies,Art,6.848,2,0.2,0.7704,Profit,11.25,TRUE
28-04-2020,CA-2017-120894,Standard Class,JL-15130,Consumer,Wilmington,North Carolina,South,OFF-AP-10000252,Office Supplies,Appliances,28.08,3,0.2,5.265,Profit,18.75,TRUE
28-04-2020,CA-2017-137631,Standard Class,JL-15235,Consumer,Kissimmee,Florida,South,TEC-PH-10002624,Technology,Phones,751.984,2,0.2,84.5982,Profit,11.25,TRUE
29-04-2020,US-2017-164056,Second Class,FM-14215,Corporate,Dublin,Ohio,East,FUR-TA-10001307,Furniture,Tables,1048.35,5,0.4,-69.89,Loss,-6.666666667,TRUE
29-04-2020,CA-2017-126718,Standard Class,KT-16480,Consumer,Orange,New Jersey,East,OFF-LA-10004055,Office Supplies,Labels,4.91,1,0,2.4059,Profit,49,FALSE
30-04-2020,CA-2017-151911,Second Class,DL-13495,Corporate,New York City,New York,East,OFF-EN-10002986,Office Supplies,Envelopes,62.96,4,0,28.332,Profit,45,FALSE
30-04-2020,CA-2017-144526,Standard Class,QJ-19255,Corporate,Philadelphia,Pennsylvania,East,TEC-PH-10002549,Technology,Phones,677.58,5,0.4,-158.102,Loss,-23.33333333,TRUE
30-04-2020,CA-2017-144526,Standard Class,QJ-19255,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10002353,Office Supplies,Binders,13.896,3,0.7,-9.264,Loss,-66.66666667,TRUE
30-04-2020,CA-2017-124597,Standard Class,AS-10630,Home Office,Boynton Beach,Florida,South,OFF-LA-10003190,Office Supplies,Labels,4.608,2,0.2,1.6704,Profit,36.25,TRUE
30-04-2020,CA-2017-124597,Standard Class,AS-10630,Home Office,Boynton Beach,Florida,South,OFF-AR-10002280,Office Supplies,Art,15.528,3,0.2,4.8525,Profit,31.25,TRUE
30-04-2020,CA-2017-124597,Standard Class,AS-10630,Home Office,Boynton Beach,Florida,South,OFF-LA-10001569,Office Supplies,Labels,11.952,3,0.2,3.8844,Profit,32.5,TRUE
30-04-2020,CA-2017-108322,Standard Class,SS-20140,Corporate,Pompano Beach,Florida,South,FUR-FU-10001935,Furniture,Furnishings,23.68,8,0.2,6.216,Profit,26.25,TRUE
30-04-2020,CA-2017-108322,Standard Class,SS-20140,Corporate,Pompano Beach,Florida,South,TEC-AC-10003433,Technology,Accessories,2.376,3,0.2,0.7425,Profit,31.25,TRUE
30-04-2020,US-2017-150847,Standard Class,JF-15490,Consumer,Columbus,Ohio,East,OFF-PA-10004451,Office Supplies,Paper,10.368,2,0.2,3.6288,Profit,35,TRUE
30-04-2020,US-2017-107636,First Class,NM-18520,Consumer,Manchester,Connecticut,East,OFF-LA-10003388,Office Supplies,Labels,5.76,2,0,2.8224,Profit,49,FALSE
30-04-2020,US-2017-136784,Standard Class,AD-10180,Home Office,San Francisco,California,West,OFF-PA-10000675,Office Supplies,Paper,163.96,4,0,80.3404,Profit,49,FALSE
30-04-2020,CA-2017-137876,Standard Class,DJ-13510,Corporate,San Francisco,California,West,FUR-FU-10000222,Furniture,Furnishings,64.96,2,0,21.4368,Profit,33,FALSE
30-04-2020,CA-2017-137876,Standard Class,DJ-13510,Corporate,San Francisco,California,West,OFF-EN-10001219,Office Supplies,Envelopes,30.56,4,0,14.9744,Profit,49,FALSE
30-04-2020,CA-2017-154501,Standard Class,EA-14035,Corporate,Los Angeles,California,West,OFF-AR-10002804,Office Supplies,Art,9.78,2,0,4.0098,Profit,41,FALSE
30-04-2020,CA-2017-150609,Standard Class,NZ-18565,Home Office,Los Angeles,California,West,OFF-BI-10002071,Office Supplies,Binders,23.24,5,0.2,7.553,Profit,32.5,TRUE
30-04-2020,US-2017-108315,Standard Class,MH-18115,Home Office,Sanford,Florida,South,OFF-BI-10000822,Office Supplies,Binders,4.842,3,0.7,-3.5508,Loss,-73.33333333,TRUE
30-04-2020,US-2017-108315,Standard Class,MH-18115,Home Office,Sanford,Florida,South,FUR-FU-10000747,Furniture,Furnishings,220.704,6,0.2,-8.2764,Loss,-3.75,TRUE
01-05-2020,CA-2017-110212,Standard Class,SJ-20125,Home Office,Texarkana,Arkansas,South,TEC-AC-10002331,Technology,Accessories,48.9,5,0,18.093,Profit,37,FALSE
01-05-2020,CA-2017-102204,Standard Class,CJ-12010,Consumer,Jacksonville,Florida,South,OFF-SU-10001212,Office Supplies,Supplies,3.328,2,0.2,0.416,Profit,12.5,TRUE
01-05-2020,CA-2017-102204,Standard Class,CJ-12010,Consumer,Jacksonville,Florida,South,FUR-TA-10001889,Furniture,Tables,933.262,4,0.45,-458.1468,Loss,-49.09090909,TRUE
01-05-2020,CA-2017-102204,Standard Class,CJ-12010,Consumer,Jacksonville,Florida,South,FUR-CH-10002024,Furniture,Chairs,2803.92,5,0.2,0,Loss,0,TRUE
01-05-2020,CA-2017-110198,First Class,AG-10900,Consumer,Coral Springs,Florida,South,FUR-BO-10001798,Furniture,Bookcases,314.352,3,0.2,-15.7176,Loss,-5,TRUE
01-05-2020,CA-2017-110198,First Class,AG-10900,Consumer,Coral Springs,Florida,South,OFF-LA-10004409,Office Supplies,Labels,4.608,2,0.2,1.4976,Profit,32.5,TRUE
02-05-2020,CA-2017-123134,Standard Class,DW-13585,Corporate,Westfield,New Jersey,East,FUR-FU-10003975,Furniture,Furnishings,129.93,3,0,12.993,Profit,10,FALSE
02-05-2020,US-2017-128398,Second Class,EM-13825,Corporate,Los Angeles,California,West,TEC-AC-10001714,Technology,Accessories,159.56,4,0,59.0372,Profit,37,FALSE
02-05-2020,CA-2017-147844,Standard Class,DD-13570,Consumer,Los Angeles,California,West,OFF-PA-10003016,Office Supplies,Paper,15.7,5,0,7.065,Profit,45,FALSE
02-05-2020,CA-2017-147844,Standard Class,DD-13570,Consumer,Los Angeles,California,West,OFF-AR-10001615,Office Supplies,Art,59.52,3,0,15.4752,Profit,26,FALSE
02-05-2020,CA-2017-147844,Standard Class,DD-13570,Consumer,Los Angeles,California,West,OFF-PA-10002713,Office Supplies,Paper,34.4,5,0,15.824,Profit,46,FALSE
03-05-2020,CA-2017-132178,Second Class,DB-12970,Corporate,Los Angeles,California,West,OFF-ST-10000464,Office Supplies,Storage,69.52,2,0,19.4656,Profit,28,FALSE
03-05-2020,CA-2017-132178,Second Class,DB-12970,Corporate,Los Angeles,California,West,OFF-ST-10000025,Office Supplies,Storage,763.44,8,0,45.8064,Profit,6,FALSE
03-05-2020,CA-2017-163209,Standard Class,MK-18160,Consumer,San Francisco,California,West,OFF-PA-10001166,Office Supplies,Paper,25.92,4,0,12.4416,Profit,48,FALSE
03-05-2020,CA-2017-163209,Standard Class,MK-18160,Consumer,San Francisco,California,West,OFF-AR-10003651,Office Supplies,Art,22.96,7,0,6.6584,Profit,29,FALSE
03-05-2020,CA-2017-132199,Standard Class,BO-11350,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10004245,Furniture,Furnishings,32.448,2,0.2,7.3008,Profit,22.5,TRUE
03-05-2020,CA-2017-132199,Standard Class,BO-11350,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10003684,Office Supplies,Binders,26.388,4,0.7,-17.592,Loss,-66.66666667,TRUE
03-05-2020,CA-2017-132199,Standard Class,BO-11350,Corporate,Philadelphia,Pennsylvania,East,FUR-TA-10003748,Furniture,Tables,373.47,5,0.4,-112.041,Loss,-30,TRUE
03-05-2020,CA-2017-132199,Standard Class,BO-11350,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10002133,Office Supplies,Binders,64.2,5,0.7,-44.94,Loss,-70,TRUE
03-05-2020,CA-2017-132199,Standard Class,BO-11350,Corporate,Philadelphia,Pennsylvania,East,OFF-FA-10002280,Office Supplies,Fasteners,8,2,0.2,2.8,Profit,35,TRUE
04-05-2020,CA-2017-162978,Standard Class,LW-16990,Corporate,San Francisco,California,West,TEC-PH-10003092,Technology,Phones,183.96,5,0.2,20.6955,Profit,11.25,TRUE
04-05-2020,CA-2017-162978,Standard Class,LW-16990,Corporate,San Francisco,California,West,OFF-PA-10002250,Office Supplies,Paper,17.61,3,0,8.4528,Profit,48,FALSE
04-05-2020,CA-2017-162978,Standard Class,LW-16990,Corporate,San Francisco,California,West,FUR-TA-10003473,Furniture,Tables,300.904,1,0.2,11.2839,Profit,3.75,TRUE
04-05-2020,CA-2017-128755,Standard Class,MK-18160,Consumer,Newport News,Virginia,South,OFF-PA-10000726,Office Supplies,Paper,9.11,1,0,4.0995,Profit,45,FALSE
04-05-2020,CA-2017-128755,Standard Class,MK-18160,Consumer,Newport News,Virginia,South,OFF-ST-10003306,Office Supplies,Storage,571.44,4,0,165.7176,Profit,29,FALSE
04-05-2020,CA-2017-128755,Standard Class,MK-18160,Consumer,Newport News,Virginia,South,OFF-PA-10004983,Office Supplies,Paper,32.4,5,0,15.552,Profit,48,FALSE
04-05-2020,CA-2017-128755,Standard Class,MK-18160,Consumer,Newport News,Virginia,South,OFF-ST-10001291,Office Supplies,Storage,16.91,1,0,4.5657,Profit,27,FALSE
04-05-2020,CA-2017-168900,Standard Class,SH-20395,Consumer,Springfield,Ohio,East,OFF-BI-10003910,Office Supplies,Binders,2.313,1,0.7,-1.9275,Loss,-83.33333333,TRUE
04-05-2020,CA-2017-133067,Standard Class,MY-18295,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10002897,Office Supplies,Binders,2.202,2,0.7,-1.5414,Loss,-70,TRUE
04-05-2020,CA-2017-133067,Standard Class,MY-18295,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10003694,Office Supplies,Binders,9.396,3,0.7,-7.5168,Loss,-80,TRUE
04-05-2020,CA-2017-119914,Second Class,CC-12220,Consumer,Westminster,California,West,OFF-AP-10002684,Office Supplies,Appliances,243.16,2,0,72.948,Profit,30,FALSE
05-05-2020,US-2017-141943,Standard Class,DK-12985,Consumer,San Francisco,California,West,OFF-EN-10003448,Office Supplies,Envelopes,23.16,2,0,11.58,Profit,50,FALSE
05-05-2020,CA-2017-105991,First Class,LH-17020,Consumer,Louisville,Colorado,West,OFF-EN-10002600,Office Supplies,Envelopes,21.24,9,0.2,7.434,Profit,35,TRUE
05-05-2020,CA-2017-105991,First Class,LH-17020,Consumer,Louisville,Colorado,West,OFF-BI-10003274,Office Supplies,Binders,9.552,8,0.7,-7.3232,Loss,-76.66666667,TRUE
05-05-2020,CA-2017-160724,Standard Class,YS-21880,Corporate,Columbus,Georgia,South,OFF-BI-10004965,Office Supplies,Binders,34.5,3,0,15.525,Profit,45,FALSE
05-05-2020,CA-2017-107552,Same Day,AI-10855,Consumer,New York City,New York,East,OFF-PA-10002947,Office Supplies,Paper,6.68,1,0,3.2064,Profit,48,FALSE
06-05-2020,CA-2017-140242,Standard Class,ML-17755,Home Office,Chicago,Illinois,Central,OFF-AR-10004752,Office Supplies,Art,6.408,3,0.2,0.6408,Profit,10,TRUE
06-05-2020,CA-2017-140242,Standard Class,ML-17755,Home Office,Chicago,Illinois,Central,TEC-AC-10004659,Technology,Accessories,408.744,7,0.2,76.6395,Profit,18.75,TRUE
06-05-2020,CA-2017-167668,First Class,TC-21295,Consumer,New York City,New York,East,OFF-LA-10004544,Office Supplies,Labels,59.2,4,0,29.6,Profit,50,FALSE
06-05-2020,CA-2017-156769,First Class,GZ-14470,Consumer,Arlington,Virginia,South,OFF-AR-10003179,Office Supplies,Art,54.66,6,0,18.0378,Profit,33,FALSE
06-05-2020,US-2017-133200,Standard Class,DB-13555,Corporate,Fort Worth,Texas,Central,FUR-BO-10001601,Furniture,Bookcases,623.4648,7,0.32,-119.1918,Loss,-19.11764706,TRUE
06-05-2020,US-2017-133200,Standard Class,DB-13555,Corporate,Fort Worth,Texas,Central,OFF-ST-10001932,Office Supplies,Storage,772.68,5,0.2,-57.951,Loss,-7.5,TRUE
06-05-2020,CA-2017-144498,Same Day,MB-18085,Consumer,Charlotte,North Carolina,South,OFF-BI-10003982,Office Supplies,Binders,68.541,11,0.7,-52.5481,Loss,-76.66666667,TRUE
06-05-2020,CA-2017-144498,Same Day,MB-18085,Consumer,Charlotte,North Carolina,South,TEC-PH-10004977,Technology,Phones,627.168,4,0.2,70.5564,Profit,11.25,TRUE
06-05-2020,CA-2017-144498,Same Day,MB-18085,Consumer,Charlotte,North Carolina,South,OFF-LA-10003510,Office Supplies,Labels,122.12,5,0.2,39.689,Profit,32.5,TRUE
06-05-2020,CA-2017-133487,Second Class,TS-21655,Consumer,Rancho Cucamonga,California,West,OFF-AP-10001271,Office Supplies,Appliances,152.94,3,0,41.2938,Profit,27,FALSE
06-05-2020,CA-2017-145779,Standard Class,DB-13615,Consumer,Tucson,Arizona,West,OFF-PA-10002254,Office Supplies,Paper,84.416,4,0.2,27.4352,Profit,32.5,TRUE
06-05-2020,US-2017-162124,Standard Class,JF-15490,Consumer,Chicago,Illinois,Central,TEC-AC-10001990,Technology,Accessories,191.968,4,0.2,28.7952,Profit,15,TRUE
07-05-2020,CA-2017-141733,Standard Class,RW-19540,Corporate,Detroit,Michigan,Central,FUR-CH-10004086,Furniture,Chairs,1458.65,5,0,423.0085,Profit,29,FALSE
07-05-2020,CA-2017-141733,Standard Class,RW-19540,Corporate,Detroit,Michigan,Central,FUR-CH-10002017,Furniture,Chairs,26.64,1,0,7.4592,Profit,28,FALSE
07-05-2020,CA-2017-141733,Standard Class,RW-19540,Corporate,Detroit,Michigan,Central,FUR-CH-10000595,Furniture,Chairs,476.8,2,0,119.2,Profit,25,FALSE
07-05-2020,CA-2017-141733,Standard Class,RW-19540,Corporate,Detroit,Michigan,Central,OFF-AP-10001563,Office Supplies,Appliances,87.444,2,0.1,18.4604,Profit,21.11111111,TRUE
07-05-2020,CA-2017-159688,Standard Class,AB-10060,Home Office,Los Angeles,California,West,TEC-AC-10000736,Technology,Accessories,79.99,1,0,28.7964,Profit,36,FALSE
07-05-2020,CA-2017-102820,Standard Class,CS-11950,Consumer,Pasadena,California,West,TEC-PH-10003437,Technology,Phones,419.944,7,0.2,52.493,Profit,12.5,TRUE
08-05-2020,CA-2017-149181,Standard Class,MD-17350,Consumer,Columbus,Ohio,East,FUR-CH-10004540,Furniture,Chairs,47.992,2,0.3,-2.0568,Loss,-4.285714286,TRUE
08-05-2020,CA-2017-156895,Standard Class,DJ-13510,Corporate,Philadelphia,Pennsylvania,East,FUR-CH-10003535,Furniture,Chairs,128.058,3,0.3,-23.7822,Loss,-18.57142857,TRUE
08-05-2020,US-2017-104451,Second Class,MM-18055,Consumer,San Francisco,California,West,OFF-AP-10000692,Office Supplies,Appliances,81.08,4,0,22.7024,Profit,28,FALSE
08-05-2020,CA-2017-107797,Second Class,EB-13705,Corporate,Mansfield,Texas,Central,OFF-PA-10003848,Office Supplies,Paper,41.472,8,0.2,14.5152,Profit,35,TRUE
09-05-2020,CA-2017-134810,First Class,MC-17605,Corporate,Jacksonville,North Carolina,South,OFF-EN-10002504,Office Supplies,Envelopes,65.232,3,0.2,22.0158,Profit,33.75,TRUE
09-05-2020,CA-2017-134810,First Class,MC-17605,Corporate,Jacksonville,North Carolina,South,FUR-CH-10001270,Furniture,Chairs,207,3,0.2,25.875,Profit,12.5,TRUE
09-05-2020,CA-2017-118199,First Class,LB-16795,Home Office,Seattle,Washington,West,OFF-BI-10004330,Office Supplies,Binders,147.92,5,0.2,46.225,Profit,31.25,TRUE
09-05-2020,CA-2017-118199,First Class,LB-16795,Home Office,Seattle,Washington,West,OFF-ST-10000604,Office Supplies,Storage,104.28,3,0,26.07,Profit,25,FALSE
09-05-2020,CA-2017-118199,First Class,LB-16795,Home Office,Seattle,Washington,West,FUR-TA-10004154,Furniture,Tables,286.85,1,0,63.107,Profit,22,FALSE
09-05-2020,CA-2017-118199,First Class,LB-16795,Home Office,Seattle,Washington,West,OFF-ST-10000636,Office Supplies,Storage,66.96,4,0,2.6784,Profit,4,FALSE
09-05-2020,CA-2017-118199,First Class,LB-16795,Home Office,Seattle,Washington,West,TEC-AC-10004171,Technology,Accessories,199.98,2,0,87.9912,Profit,44,FALSE
11-05-2020,CA-2017-133823,Same Day,LP-17080,Consumer,Seattle,Washington,West,OFF-PA-10002870,Office Supplies,Paper,37.44,6,0,16.848,Profit,45,FALSE
11-05-2020,CA-2017-133823,Same Day,LP-17080,Consumer,Seattle,Washington,West,OFF-LA-10004545,Office Supplies,Labels,37.59,3,0,17.6673,Profit,47,FALSE
11-05-2020,CA-2017-133823,Same Day,LP-17080,Consumer,Seattle,Washington,West,OFF-BI-10000962,Office Supplies,Binders,26.032,2,0.2,9.4366,Profit,36.25,TRUE
11-05-2020,CA-2017-140298,Standard Class,JK-16120,Home Office,Austin,Texas,Central,OFF-AR-10003481,Office Supplies,Art,5.248,2,0.2,0.5904,Profit,11.25,TRUE
11-05-2020,CA-2017-140298,Standard Class,JK-16120,Home Office,Austin,Texas,Central,OFF-ST-10004180,Office Supplies,Storage,74.416,2,0.2,-14.8832,Loss,-20,TRUE
11-05-2020,CA-2017-140298,Standard Class,JK-16120,Home Office,Austin,Texas,Central,OFF-PA-10003657,Office Supplies,Paper,6.848,2,0.2,2.14,Profit,31.25,TRUE
11-05-2020,CA-2017-140298,Standard Class,JK-16120,Home Office,Austin,Texas,Central,FUR-FU-10001967,Furniture,Furnishings,7.996,1,0.6,-6.9965,Loss,-87.5,TRUE
11-05-2020,CA-2017-115322,Second Class,ZC-21910,Consumer,New York City,New York,East,OFF-AR-10004456,Office Supplies,Art,43.92,3,0,12.7368,Profit,29,FALSE
12-05-2020,US-2017-158218,Second Class,AC-10420,Corporate,Houston,Texas,Central,OFF-ST-10000563,Office Supplies,Storage,127.92,5,0.2,-15.99,Loss,-12.5,TRUE
